TQ,FQ,TS,FS
411,112,557,258
437,184,494,241
334,70,586,322
448,155,520,227
403,99,585,281
498,173,515,190
403,133,543,273
426,184,487,245
372,97,564,289
426,153,515,242
450,177,508,235
371,112,547,288
426,160,522,256
445,154,509,218
464,170,534,240
424,172,513,261
378,130,547,299
368,52,601,285
438,167,504,233
439,146,528,235
396,74,592,270
339,89,576,326
359,86,592,319
408,185,490,267
480,157,527,204
406,96,596,286
482,158,516,192
449,153,528,232
410,128,550,268
417,101,583,267
474,151,539,216
420,114,569,263
350,74,602,326
338,79,597,338
363,106,570,313
444,150,506,212
438,168,517,247
413,153,531,271
525,173,512,160
360,68,602,310
