TQ,FQ,TS,FS
465,180,489,204
478,199,479,200
372,93,563,284
477,175,500,198
387,89,595,297
490,133,555,198
434,136,540,242
389,109,562,282
462,151,510,199
387,88,580,281
446,137,548,239
423,127,532,236
479,171,511,203
451,157,506,212
483,187,517,221
387,75,610,298
500,204,473,177
457,137,516,196
451,170,501,220
491,177,497,183
473,188,478,193
467,187,478,198
488,209,469,190
405,163,512,270
433,110,574,251
473,170,522,219
546,275,399,128
487,151,530,194
506,188,490,172
474,171,513,210
495,170,520,195
497,209,474,186
419,147,529,257
518,226,450,158
491,206,470,185
439,174,482,217
435,162,523,250
362,95,589,322
488,156,529,197
416,135,535,254
