TQ,FQ,TS,FS
413,101,568,256
428,155,523,250
412,136,520,244
373,90,585,302
394,111,573,290
401,46,642,287
412,139,537,264
413,162,509,258
394,104,557,267
372,73,595,296
393,105,580,292
339,113,546,320
422,150,532,260
455,164,499,208
446,153,551,258
453,166,519,232
369,110,567,308
430,137,516,223
407,107,564,264
365,70,604,309
415,83,583,251
341,77,588,324
436,163,515,242
397,152,523,278
378,59,625,306
462,158,534,230
459,147,527,215
461,154,527,220
428,159,519,250
417,94,590,267
449,106,584,241
471,161,522,212
359,81,595,317
350,63,613,326
384,110,566,292
430,127,529,226
372,83,602,313
422,156,528,262
511,161,524,174
366,77,593,304
