TQ,FQ,TS,FS
423,119,550,246
368,115,563,310
442,182,474,214
455,166,509,220
423,123,561,261
468,163,525,220
403,86,590,273
465,200,471,206
442,167,494,219
415,122,546,253
357,98,587,328
439,151,508,220
457,182,500,225
476,165,498,187
511,200,504,193
411,125,560,274
396,97,580,281
477,165,488,176
478,184,487,193
510,183,491,164
513,206,460,153
416,159,506,249
458,186,492,220
411,173,502,264
453,150,534,231
481,173,519,211
492,187,487,182
457,166,515,224
407,98,580,271
480,138,546,204
506,176,514,184
507,195,488,176
342,82,594,334
472,195,481,204
397,144,532,279
477,196,460,179
435,154,531,250
493,204,480,191
495,154,531,190
391,100,570,279
