TQ,FQ,TS,FS
325,45,624,344
411,169,509,267
306,97,559,350
309,54,621,366
326,74,610,358
399,141,547,289
390,126,550,286
323,66,605,348
313,52,609,348
396,134,534,272
352,129,556,333
320,80,579,339
386,133,549,296
345,89,574,318
431,160,544,273
340,56,629,345
333,88,589,344
317,53,600,336
351,110,561,320
424,142,532,250
365,72,594,301
395,153,512,270
334,74,604,344
363,152,523,312
423,137,547,261
442,156,536,250
334,72,602,340
351,60,621,330
421,149,529,257
382,123,561,302
422,145,545,268
425,149,534,258
540,374,302,136
317,77,599,359
348,106,570,328
391,130,526,265
548,381,304,137
388,156,528,296
453,134,551,232
377,122,548,293
