TQ,FQ,TS,FS
417,107,562,252
401,142,536,277
362,89,567,294
387,111,564,288
405,117,567,279
517,172,516,171
369,60,616,307
366,87,584,305
435,146,515,226
364,82,586,304
426,114,571,259
361,85,574,298
458,179,503,224
471,180,483,192
444,113,591,260
381,73,612,304
389,110,567,288
374,94,559,279
455,162,509,216
476,166,508,198
408,98,568,258
418,138,527,247
404,150,528,274
403,168,507,272
461,170,514,223
419,134,558,273
412,127,547,262
481,173,508,200
463,194,484,215
476,163,521,208
431,149,541,259
448,123,560,235
414,154,522,262
392,108,568,284
321,69,607,355
394,130,526,262
441,163,522,244
438,173,511,246
441,96,589,244
442,165,505,228
