TQ,FQ,TS,FS
422,152,517,247
396,172,506,282
292,70,586,364
373,123,552,302
312,71,613,372
398,124,564,290
375,132,544,301
370,140,531,301
374,129,532,287
362,128,540,306
347,125,560,338
354,123,536,305
377,151,531,305
328,87,576,335
385,140,564,319
333,73,612,352
391,142,535,286
410,143,510,243
334,105,566,337
404,148,526,270
411,138,528,255
296,71,594,369
379,138,540,299
274,53,622,401
331,66,618,353
413,153,539,279
397,145,529,277
333,57,624,348
310,60,618,368
411,129,555,273
427,152,538,263
393,134,549,290
393,138,538,283
290,72,604,386
265,60,616,411
360,102,554,296
321,51,634,364
351,143,541,333
406,114,571,279
384,143,527,286
