TQ,FQ,TS,FS
107,37,632,127
98,70,608,127
96,42,614,151
103,61,614,125
90,51,633,129
115,96,592,100
105,33,643,122
98,59,612,134
101,42,619,141
99,55,613,136
114,106,579,104
101,49,610,143
91,40,642,130
102,54,609,138
86,59,645,113
101,58,627,117
92,64,613,134
127,90,563,123
94,36,635,138
95,56,618,134
119,45,621,118
108,64,601,130
94,54,624,131
90,54,621,138
104,58,626,115
105,107,585,106
99,55,619,130
102,44,637,120
114,111,567,111
109,62,622,110
89,55,635,124
104,61,622,116
93,42,634,134
96,53,623,131
89,52,624,138
115,58,598,132
96,43,642,122
96,56,628,123
108,49,636,110
108,59,611,125
