TQ,FQ,TS,FS
86,30,639,148
78,55,623,147
80,33,623,167
80,37,638,148
66,28,656,153
83,30,658,132
93,49,627,134
75,40,631,157
97,87,574,145
72,34,634,163
92,79,606,126
84,35,624,160
89,72,610,132
85,44,619,155
78,81,623,121
84,68,617,134
73,47,630,153
92,36,617,158
75,30,641,157
86,78,596,143
95,38,628,142
83,33,632,155
77,34,644,148
67,33,642,161
86,77,607,133
68,33,659,143
92,84,590,137
76,33,648,146
78,37,641,147
92,70,614,127
86,85,605,127
77,45,638,143
75,35,641,152
75,34,642,152
76,45,631,151
92,45,611,155
90,67,618,128
79,43,641,140
88,29,656,130
95,78,592,138
