TQ,FQ,TS,FS
53,16,653,181
57,23,655,168
226,487,169,21
207,502,173,21
202,505,179,17
51,14,674,164
57,12,664,170
55,20,651,177
60,18,643,182
53,16,652,182
199,521,164,19
226,506,153,18
49,14,668,172
225,499,164,15
52,21,683,147
51,17,668,167
202,520,157,24
234,500,153,16
214,505,166,18
47,18,656,182
67,20,646,170
61,22,643,177
203,495,183,22
46,15,660,182
55,25,659,164
43,16,676,168
63,26,648,166
53,17,664,169
203,504,174,22
204,509,175,15
47,18,672,166
52,23,660,168
199,502,174,28
60,20,656,167
47,24,652,180
64,19,637,183
50,19,666,168
55,21,663,164
66,15,670,152
46,15,655,187
