TQ,FQ,TS,FS
59,17,652,175
55,22,656,170
58,18,638,189
60,20,655,168
198,509,175,21
191,536,152,24
63,11,665,164
202,533,138,30
63,21,640,179
53,15,653,182
199,528,157,19
62,22,637,182
54,14,668,167
63,17,646,177
51,21,683,148
56,18,667,162
48,22,655,178
64,20,633,186
216,503,168,16
51,16,658,178
71,21,645,166
213,515,150,25
204,501,177,21
202,518,157,26
62,26,658,157
42,16,676,169
62,27,647,167
57,19,662,165
51,17,661,174
58,21,663,161
52,19,671,161
52,25,658,168
55,21,655,172
59,20,656,168
50,27,649,177
66,22,634,181
53,17,668,165
55,22,662,164
71,18,667,147
50,17,653,183
