TQ,FQ,TS,FS
101,38,631,133
115,102,576,110
119,85,571,128
97,62,613,131
91,38,646,128
105,45,643,110
108,40,636,119
89,49,622,143
101,51,610,141
111,87,581,124
102,58,627,116
103,57,602,141
93,52,630,128
108,77,586,132
86,50,654,113
92,51,634,126
87,59,618,139
119,50,603,131
87,37,634,145
94,49,625,135
121,45,621,116
114,99,566,124
90,52,626,135
85,52,623,143
116,97,587,103
103,104,588,108
96,55,619,133
103,50,631,119
98,47,631,127
99,54,630,120
86,47,643,127
92,57,626,128
110,90,586,117
96,45,631,131
95,61,615,132
110,55,601,137
102,54,631,116
103,88,596,116
107,49,636,111
104,53,617,129
