TQ,FQ,TS,FS
137,116,553,97
125,100,578,100
126,65,591,121
120,89,586,108
105,60,624,114
130,81,607,85
120,57,619,107
112,66,605,120
126,77,584,116
123,85,583,112
139,149,536,79
118,67,592,126
114,81,601,107
126,80,583,114
116,139,565,83
108,65,620,110
103,68,609,123
147,111,542,103
121,69,602,111
116,78,596,113
123,61,605,114
122,79,586,116
119,85,593,106
110,70,605,118
136,130,554,83
102,67,625,109
115,63,611,114
117,70,611,105
119,67,611,106
135,138,546,84
102,64,626,111
113,66,617,107
131,126,550,96
114,54,622,113
109,74,602,118
139,109,547,108
107,55,630,111
116,53,631,103
125,73,612,93
126,77,593,107
