TQ,FQ,TS,FS
119,85,584,115
85,53,625,140
95,48,608,152
94,44,631,134
82,38,646,137
98,40,648,117
100,56,620,127
103,98,573,129
112,98,563,130
87,43,625,148
90,45,640,128
113,91,568,131
83,50,632,138
100,53,610,140
85,61,643,114
91,47,638,127
91,58,619,135
115,41,612,135
90,37,634,142
85,41,633,144
106,47,619,131
97,52,613,141
97,103,575,128
82,47,628,146
94,47,637,125
89,56,636,122
99,46,628,130
96,44,637,126
103,62,616,122
99,45,639,120
83,45,645,130
89,53,630,131
90,38,638,137
87,42,634,140
95,84,592,132
112,67,589,135
90,42,643,128
86,52,632,133
106,42,643,112
101,56,614,132
