TQ,FQ,TS,FS
105,35,634,129
110,105,573,115
94,40,616,153
112,100,575,116
103,88,596,116
102,35,653,113
103,31,645,124
93,48,623,139
118,101,560,124
91,44,624,144
114,105,580,104
99,49,610,145
106,95,587,115
100,54,609,140
81,46,658,118
109,94,591,109
87,56,621,139
126,88,565,124
93,36,635,139
84,40,634,145
118,45,621,119
101,49,616,137
90,43,635,135
88,43,632,140
115,102,582,104
88,44,648,123
96,47,627,133
101,43,638,121
114,105,573,111
103,53,631,116
106,104,586,107
99,49,634,121
111,92,584,116
113,97,579,114
87,52,624,140
112,51,605,135
93,41,644,125
105,93,591,114
103,39,646,115
103,46,624,130
