TQ,FQ,TS,FS
108,167,502,126
101,156,522,124
99,156,500,148
96,147,528,132
77,147,537,142
70,73,615,145
90,139,537,137
58,134,537,174
90,161,500,152
56,76,592,179
101,166,519,117
104,168,491,140
88,151,531,133
92,159,504,148
73,165,539,126
42,35,650,176
56,69,608,170
96,135,518,154
47,24,647,185
58,73,601,171
108,150,516,129
47,33,632,191
94,169,509,131
93,150,525,135
91,160,524,128
210,683,9,1
95,149,525,134
72,107,574,150
91,149,529,134
92,144,540,127
89,167,523,124
109,168,515,111
100,160,516,127
39,33,643,188
96,149,527,131
107,159,497,140
58,62,623,160
50,58,626,169
83,141,544,135
98,155,515,135
