TQ,FQ,TS,FS
122,57,612,112
114,98,580,111
122,71,585,125
115,88,587,113
107,60,624,112
128,83,605,87
126,104,572,101
110,69,602,122
141,140,521,101
113,56,612,122
110,75,610,108
118,70,589,126
109,57,625,112
123,77,586,117
97,67,637,102
111,94,591,107
112,97,580,114
135,55,598,115
116,66,605,116
110,73,601,119
122,67,599,115
115,61,604,123
114,96,582,111
100,62,613,128
125,80,604,94
101,67,625,110
131,117,557,98
119,73,608,103
122,77,601,103
124,81,603,95
114,90,600,99
113,67,616,107
105,60,616,122
134,144,532,93
104,73,603,123
130,84,572,117
111,67,618,107
116,82,602,103
132,77,608,86
116,55,615,117
