TQ,FQ,TS,FS
55,17,652,179
54,23,655,171
57,16,640,190
54,19,656,174
43,13,671,176
51,15,673,164
204,513,163,23
53,20,651,179
215,494,167,27
50,15,653,185
51,20,665,167
60,20,639,184
200,514,168,21
224,491,172,16
52,22,682,147
53,19,666,165
47,23,654,179
62,19,634,188
52,18,653,180
48,17,657,181
215,523,143,22
62,24,641,176
52,17,661,173
202,514,161,26
55,24,660,164
39,14,678,172
206,512,162,23
52,18,663,170
49,17,661,176
58,20,664,161
47,17,673,166
51,24,659,169
52,19,657,175
56,20,656,171
49,26,650,178
63,22,634,184
192,528,157,26
193,522,162,26
65,16,669,153
46,16,654,187
