TQ,FQ,TS,FS
129,78,591,105
110,77,601,115
120,58,598,127
130,131,544,98
104,56,628,115
118,54,634,97
113,47,629,114
131,136,535,101
123,66,595,119
108,59,609,127
138,134,551,80
142,140,519,102
109,58,624,112
123,80,583,117
101,64,640,98
114,87,598,104
111,93,584,115
132,60,593,118
117,85,586,115
116,79,595,113
141,80,586,96
128,83,582,110
126,128,550,99
98,55,620,130
113,57,627,106
119,137,555,92
120,81,593,109
124,80,601,98
121,91,587,104
121,73,611,98
100,67,623,113
139,132,551,81
110,71,605,117
110,52,624,117
106,66,610,121
131,95,561,116
116,82,603,102
105,60,624,114
129,81,604,89
137,127,543,96
