TQ,FQ,TS,FS
107,37,632,127
97,67,611,128
99,50,606,148
100,55,620,128
89,45,639,130
107,42,646,108
108,39,637,119
98,59,612,134
104,55,606,138
93,44,624,142
102,61,624,116
103,57,602,141
95,50,632,126
106,67,596,134
86,56,648,113
97,50,635,121
86,55,622,140
119,50,603,131
101,45,626,131
106,107,567,123
121,49,617,116
100,47,618,138
95,57,621,130
86,41,634,142
98,47,637,121
89,52,640,122
99,53,621,130
108,53,628,114
105,56,622,120
110,59,625,109
88,53,637,125
104,60,623,116
93,41,635,134
96,50,626,131
89,53,623,138
115,65,591,132
101,53,632,117
93,52,632,126
105,47,638,113
108,53,617,125
