TQ,FQ,TS,FS
52,27,642,182
60,79,599,165
92,131,525,155
63,54,621,165
44,31,653,175
110,149,539,105
85,132,544,142
85,160,511,147
93,144,517,149
56,73,595,179
98,156,529,120
57,59,600,187
58,56,626,163
90,150,513,150
78,166,538,121
42,34,651,176
77,135,542,149
100,132,521,150
94,133,538,138
57,69,605,172
103,134,532,134
90,147,518,148
85,152,526,140
81,148,527,147
85,139,545,134
80,152,540,131
37,27,647,192
89,130,551,133
68,69,609,157
96,149,535,123
87,155,535,126
107,153,530,113
94,146,530,133
91,154,522,136
95,140,536,132
102,146,510,145
96,137,548,122
44,57,627,175
83,139,546,135
106,155,515,127
