TQ,FQ,TS,FS
76,30,639,158
73,43,635,152
84,39,617,163
75,40,635,153
203,441,243,16
190,458,230,25
82,22,654,145
81,37,634,151
212,450,211,30
82,28,640,153
75,33,652,143
78,35,624,166
75,33,649,146
220,436,227,20
180,467,237,19
75,34,651,143
70,41,636,156
92,32,621,158
77,38,633,155
71,31,643,158
216,462,204,21
86,37,628,152
74,34,644,151
69,29,646,159
84,34,650,135
65,32,660,146
202,445,229,27
200,444,237,22
200,440,238,25
80,35,649,139
73,35,655,140
191,444,239,29
77,36,640,150
81,32,644,146
64,37,639,163
94,37,619,153
188,469,216,30
83,34,650,136
99,35,650,119
77,34,636,156
