TQ,FQ,TS,FS
81,31,638,153
77,43,635,148
86,38,618,161
77,41,634,151
200,467,217,19
77,25,663,138
90,25,651,137
80,32,639,152
86,35,626,156
80,31,637,155
80,30,655,138
87,37,622,157
78,31,651,143
91,42,621,149
81,44,660,118
77,36,649,141
73,40,637,153
91,35,618,159
75,41,630,157
75,31,643,154
96,37,629,141
88,40,625,150
82,35,643,143
72,28,647,156
86,38,646,133
185,482,210,26
89,38,636,140
79,38,643,143
71,37,641,154
84,34,650,135
77,35,655,136
81,40,643,139
195,471,205,32
83,29,647,144
68,39,637,159
93,37,619,154
77,33,652,141
81,33,651,138
96,33,652,122
77,34,636,156
