TQ,FQ,TS,FS
86,30,639,148
94,88,590,131
81,34,622,166
79,36,639,149
64,25,659,155
85,30,658,130
92,49,627,135
90,77,594,142
87,39,622,155
86,74,594,149
76,40,645,142
84,35,624,160
76,33,649,145
100,76,587,140
68,38,666,131
84,68,617,134
84,82,595,142
92,36,617,158
76,32,639,156
86,78,596,143
102,72,594,135
83,33,632,155
76,34,644,149
65,31,644,163
87,77,607,132
77,77,615,134
92,84,590,137
76,33,648,146
79,38,640,146
84,42,642,135
85,84,606,128
76,44,639,144
83,69,607,144
75,34,642,152
75,45,631,152
91,42,614,156
78,30,655,140
77,43,641,142
87,29,656,131
83,37,633,150
