TQ,FQ,TS,FS
81,31,638,153
77,44,634,148
87,40,616,160
78,41,634,150
72,31,653,147
77,26,662,138
91,27,649,136
80,32,639,152
87,35,626,155
201,445,223,34
80,31,654,138
225,480,179,19
78,31,651,143
91,42,621,149
81,44,660,118
77,36,649,141
73,40,637,153
91,35,618,159
73,38,633,159
75,31,643,154
97,37,629,140
90,41,624,148
82,35,643,143
199,478,197,29
86,38,646,133
64,32,660,147
89,38,636,140
79,38,643,143
71,37,641,154
84,34,650,135
77,36,654,136
79,40,643,141
80,43,633,147
83,29,647,144
69,40,636,158
224,470,186,23
78,34,651,140
81,34,650,138
97,34,651,121
78,34,636,155
