TQ,FQ,TS,FS
103,41,628,131
105,94,584,120
98,45,611,149
102,88,587,126
81,40,644,138
99,40,648,116
107,67,609,120
94,50,621,138
102,47,614,140
91,44,624,144
88,55,630,130
99,53,606,145
86,44,638,135
97,57,606,143
90,99,605,109
95,46,639,123
89,57,620,137
111,41,612,139
93,37,634,139
104,100,574,125
110,47,619,127
97,53,612,141
88,46,632,137
84,36,639,144
95,50,634,124
87,45,647,124
95,47,627,134
97,44,637,125
98,52,626,127
113,107,577,106
84,47,643,129
93,51,632,127
107,80,596,120
89,40,636,138
86,55,621,141
130,106,550,117
90,41,644,128
90,50,634,129
104,42,643,114
118,108,562,115
