TQ,FQ,TS,FS
86,30,639,148
75,48,630,150
225,504,152,22
86,40,635,142
70,30,654,149
200,540,148,15
209,521,155,18
95,84,587,137
98,89,572,144
92,75,593,143
81,41,644,137
86,39,620,158
89,75,607,132
107,85,578,133
83,87,617,116
91,77,608,127
71,50,627,155
96,39,614,154
97,76,595,135
75,34,640,154
104,37,629,133
101,78,587,137
75,34,644,150
81,72,603,147
87,44,640,132
69,36,656,142
89,88,586,140
80,35,646,142
83,38,640,142
94,79,605,125
72,35,655,141
91,97,586,129
87,79,597,140
99,74,602,128
76,45,631,151
92,46,610,155
82,33,652,136
75,44,640,144
93,32,653,125
81,37,633,152
