TQ,FQ,TS,FS
114,43,626,120
98,71,607,127
99,51,605,148
93,44,631,135
89,45,639,130
107,42,646,108
108,38,638,119
98,57,614,134
104,59,602,138
93,45,623,142
95,50,635,123
103,57,602,141
94,55,627,127
105,63,600,135
85,58,646,114
97,47,638,121
90,61,616,136
119,51,602,131
93,36,635,139
94,51,623,135
117,44,622,120
105,58,607,133
95,56,622,130
88,47,628,140
98,47,637,121
92,54,638,119
111,106,568,118
101,43,638,121
105,58,620,120
109,58,626,110
88,53,637,125
104,60,623,116
97,51,625,130
97,51,625,130
94,61,615,133
115,58,598,132
101,52,633,117
94,56,628,125
109,53,632,109
104,45,625,129
