TQ,FQ,TS,FS
119,56,613,115
105,76,602,120
112,54,602,135
131,135,540,97
105,59,625,114
117,56,632,98
110,40,636,117
110,66,605,122
139,139,522,103
111,54,614,124
108,64,621,110
137,147,512,107
129,125,557,92
150,147,516,90
116,145,559,83
104,65,620,114
101,76,601,125
130,49,604,120
136,125,546,96
123,132,542,106
145,145,521,92
115,66,599,123
101,63,615,124
98,60,615,130
113,61,623,106
98,66,626,113
139,131,543,90
113,68,613,109
112,51,627,113
119,68,616,100
98,60,630,115
108,68,615,112
129,125,551,98
106,49,627,121
127,127,549,100
152,134,522,95
106,53,632,112
109,62,622,110
125,51,634,93
114,61,609,119
