TQ,FQ,TS,FS
80,31,638,154
77,43,635,148
87,44,612,160
77,41,634,151
71,31,653,148
77,26,662,138
204,475,201,23
78,31,640,154
86,35,626,156
80,31,637,155
80,30,655,138
87,43,616,157
78,31,651,143
91,42,621,149
80,44,660,119
77,46,639,141
73,40,637,153
90,34,619,160
211,461,210,21
75,31,643,154
96,37,629,141
88,40,625,150
82,35,643,143
72,28,647,156
86,38,646,133
64,32,660,147
89,45,629,140
78,38,643,144
71,37,641,154
84,34,650,135
75,34,656,138
81,40,643,139
78,43,633,149
83,29,647,144
67,39,637,160
224,470,186,23
77,33,652,141
80,33,651,139
95,33,652,123
77,34,636,156
