TQ,FQ,TS,FS
106,42,627,128
105,102,576,120
96,48,608,151
94,44,631,134
82,38,646,137
99,40,648,116
103,66,610,124
92,53,618,140
111,100,561,131
86,43,625,149
90,45,640,128
98,48,611,146
100,91,591,121
99,52,611,141
95,111,593,104
100,101,584,118
92,59,618,134
114,41,612,136
91,39,632,141
83,41,633,146
109,49,617,128
99,53,612,139
84,43,635,141
84,47,628,144
108,105,579,111
84,46,646,127
111,97,577,118
95,44,637,127
99,51,627,126
102,51,633,117
103,103,587,110
91,53,630,129
90,37,639,137
87,41,635,140
84,55,621,143
112,55,601,135
108,105,580,110
86,51,633,133
105,42,643,113
93,40,630,140
