TQ,FQ,TS,FS
82,35,634,152
205,519,159,20
82,39,617,165
77,35,640,151
63,30,654,156
81,30,658,134
201,474,202,26
87,88,583,145
79,35,626,163
74,31,637,161
70,38,647,148
79,35,624,165
67,25,657,154
82,40,623,158
62,31,673,137
81,82,603,137
69,46,631,157
92,33,620,158
74,33,638,158
69,34,640,160
91,37,629,146
80,38,627,158
75,85,593,150
63,33,642,165
77,39,645,142
67,35,657,144
91,86,588,138
70,34,647,152
76,38,640,149
78,38,646,141
62,31,659,151
73,43,640,147
203,504,172,24
75,34,642,152
70,46,630,157
92,42,614,155
69,26,659,149
72,42,642,147
87,29,656,131
212,523,147,21
