TQ,FQ,TS,FS
234,667,2,0
57,82,596,168
247,656,0,0
57,86,589,171
50,75,609,169
215,688,0,0
44,62,614,183
28,32,639,204
26,25,636,216
45,81,587,190
34,31,654,184
28,28,631,216
49,82,600,172
49,72,591,191
41,84,620,158
42,81,604,176
24,28,649,202
53,73,580,197
57,75,596,175
43,80,594,186
56,71,595,181
46,71,594,192
44,73,605,181
26,31,644,202
47,67,617,172
46,75,617,165
37,75,599,192
25,28,653,197
55,85,593,170
32,32,652,187
43,82,608,170
55,95,588,165
42,80,596,185
47,82,594,180
225,676,0,2
58,83,573,189
51,65,620,167
217,683,1,2
30,24,661,188
59,81,589,174
