TQ,FQ,TS,FS
475,171,498,194
431,170,508,247
393,156,500,263
474,172,503,201
532,250,434,152
428,123,565,260
459,137,539,217
357,100,571,314
401,117,544,260
445,142,526,223
422,134,551,263
415,118,541,244
463,181,501,219
476,211,452,187
528,213,491,176
374,105,580,311
459,191,486,218
381,111,542,272
449,185,486,222
431,120,554,243
463,144,522,203
402,143,522,263
372,98,580,306
347,122,553,328
418,125,559,266
413,121,571,279
471,151,523,203
449,142,539,232
384,116,562,294
541,232,452,143
602,335,355,88
416,147,536,267
459,175,501,217
411,133,543,265
427,183,493,249
457,173,483,199
390,109,576,295
360,115,569,324
459,127,558,226
378,87,583,292
