TQ,FQ,TS,FS
401,97,572,268
369,126,552,309
398,152,504,258
432,164,511,243
414,128,556,270
470,158,530,218
350,73,603,326
382,131,540,289
372,101,560,289
385,94,574,283
457,191,494,228
383,75,584,276
466,191,491,216
436,144,519,227
515,154,550,189
392,114,571,293
484,208,469,193
481,163,490,172
392,103,568,279
489,162,512,185
479,147,519,187
423,162,503,242
432,147,531,246
423,168,507,252
466,195,489,218
453,152,540,239
453,143,531,221
482,162,519,199
438,131,547,240
403,83,601,281
474,157,533,216
476,178,505,207
419,131,545,257
461,176,500,215
318,88,588,358
417,134,522,239
420,134,551,265
385,98,586,299
475,155,530,210
435,160,510,235
