TQ,FQ,TS,FS
451,176,493,218
436,174,504,242
373,110,546,283
403,125,550,272
409,167,517,275
431,153,535,257
422,138,538,254
307,57,614,364
413,148,513,248
352,88,580,316
405,164,521,280
330,73,586,329
446,181,501,236
361,104,559,302
437,164,540,267
407,113,572,278
349,73,604,328
416,135,518,237
367,108,563,304
352,89,585,322
381,89,577,285
333,76,589,332
371,115,563,307
306,89,586,369
462,187,497,222
329,67,625,363
472,160,514,202
450,138,543,231
455,160,518,223
450,178,506,234
439,167,523,251
346,68,615,337
299,67,609,377
419,168,508,257
379,142,534,297
424,153,503,232
409,120,565,276
428,175,509,256
438,138,547,247
346,66,604,324
