TQ,FQ,TS,FS
417,165,504,252
357,142,536,321
388,181,475,268
405,157,518,270
513,278,406,171
476,246,442,212
378,110,566,298
308,115,556,363
353,117,544,308
424,163,505,244
390,189,496,295
386,124,535,273
424,226,456,258
348,142,521,315
416,176,528,288
323,117,568,362
406,215,462,271
463,262,391,190
428,210,461,243
501,252,422,173
447,191,475,219
353,157,508,312
391,122,556,287
466,272,403,209
456,219,465,228
368,132,560,324
403,144,530,271
466,239,442,215
436,138,540,242
360,125,559,324
384,149,541,306
422,204,479,261
315,104,572,361
428,196,480,248
333,143,533,343
383,142,514,273
420,185,500,265
354,147,537,330
412,147,538,273
480,278,392,190
