TQ,FQ,TS,FS
440,154,515,229
387,126,552,291
428,180,476,228
372,96,579,303
459,144,540,225
487,171,517,201
473,159,517,203
381,128,543,290
409,139,522,252
424,113,555,244
453,187,498,232
486,178,481,173
475,187,495,207
392,101,562,271
505,182,522,199
472,225,460,213
469,176,501,208
377,90,563,276
449,172,499,222
485,185,489,189
490,181,485,176
450,178,487,215
409,124,554,269
420,156,519,255
490,177,507,194
466,174,518,226
428,103,571,246
453,133,548,228
506,226,452,172
572,270,414,112
409,102,588,281
435,158,525,248
453,159,517,223
507,225,451,169
359,103,573,317
477,202,454,179
457,193,492,228
400,107,577,284
515,176,509,170
435,145,525,235
