TQ,FQ,TS,FS
438,171,498,231
429,180,498,249
288,60,596,368
403,136,539,272
391,140,544,293
456,172,516,232
411,140,536,265
437,176,495,234
404,150,511,257
332,52,616,336
383,164,521,302
395,128,531,264
315,56,626,367
337,83,580,326
463,185,519,241
354,69,616,331
445,166,511,232
417,128,525,236
354,116,555,317
364,123,551,310
372,76,590,294
418,166,499,247
411,143,535,267
379,168,507,296
369,100,584,315
455,171,521,237
368,89,585,306
537,330,351,144
426,128,550,252
443,157,527,241
448,170,520,242
420,168,515,263
402,155,521,274
390,150,526,286
291,81,595,385
438,174,482,218
434,146,539,251
402,156,528,282
473,155,530,212
399,144,526,271
