TQ,FQ,TS,FS
467,192,477,202
507,266,412,171
369,119,537,287
445,152,523,230
510,210,474,174
444,147,541,244
529,212,464,147
468,219,452,203
430,157,504,231
428,154,514,240
371,126,559,314
394,108,551,265
419,156,526,263
436,152,511,227
429,122,582,275
400,155,530,285
416,145,532,261
517,245,408,136
397,131,540,274
466,148,526,208
511,188,478,155
422,174,491,243
488,184,494,190
378,134,541,297
410,124,560,274
492,197,495,200
440,119,555,234
500,214,467,181
503,228,450,175
457,128,556,227
410,100,590,280
423,152,531,260
456,169,507,220
448,151,525,228
399,148,528,277
422,155,501,234
433,154,531,252
489,241,443,195
471,141,544,214
427,149,521,243
