TQ,FQ,TS,FS
468,157,512,201
337,110,568,341
382,142,514,274
419,141,534,256
413,153,531,271
422,76,612,266
374,87,589,302
467,216,455,204
392,103,558,269
433,172,496,235
374,105,580,311
394,96,563,265
354,87,595,328
433,148,515,230
501,197,507,203
433,142,543,252
477,212,465,200
449,153,500,204
416,153,518,255
475,127,547,199
398,108,558,268
431,178,487,234
376,122,556,302
337,127,548,338
473,176,508,211
489,188,504,203
452,128,546,222
425,113,568,256
411,103,575,267
416,99,585,268
498,171,519,192
396,104,579,287
464,182,494,212
406,116,560,270
392,127,549,284
413,124,532,243
447,162,523,238
462,180,504,222
487,164,521,198
395,133,537,275
