TQ,FQ,TS,FS
305,79,590,364
372,136,542,306
505,325,331,151
345,132,543,330
375,124,560,309
442,242,446,246
494,257,419,182
403,176,495,268
355,137,524,306
380,136,532,288
485,277,408,200
393,153,506,266
266,74,608,416
474,233,430,189
345,98,606,359
310,106,579,375
445,255,422,232
414,202,451,239
298,92,579,373
524,262,412,150
325,65,601,341
449,258,407,216
281,66,612,397
343,187,488,332
315,73,611,369
486,260,432,206
470,258,416,204
463,253,428,218
484,235,443,194
391,156,528,293
379,140,550,311
401,119,564,282
529,338,338,147
383,135,541,293
316,103,573,360
488,279,377,168
366,117,568,319
464,265,419,220
499,232,453,186
282,71,599,388
