TQ,FQ,TS,FS
424,138,531,245
356,118,560,322
304,84,572,352
389,134,541,286
394,132,552,290
460,167,521,228
396,104,572,280
491,262,409,180
341,106,555,320
415,181,487,253
407,169,516,278
372,100,559,287
333,99,583,349
346,91,572,317
383,118,586,321
383,116,569,302
443,165,512,234
397,137,516,256
373,133,538,298
409,128,546,265
463,168,498,203
442,208,457,223
432,143,535,246
384,151,524,291
485,185,499,199
444,191,501,248
437,163,511,237
338,79,602,343
388,114,564,290
462,133,551,222
441,139,551,249
381,113,570,302
334,86,590,342
426,171,505,250
329,119,557,347
397,139,517,259
383,120,565,302
418,201,483,266
399,100,585,286
381,144,526,289
