TQ,FQ,TS,FS
346,78,591,323
504,283,395,174
425,204,452,231
304,86,589,371
383,126,558,301
383,98,590,305
416,132,544,260
405,149,522,266
378,149,512,283
378,155,513,290
363,130,555,322
522,292,367,137
430,190,492,252
437,185,478,226
444,141,563,260
378,117,568,307
372,127,550,305
348,94,559,305
384,131,540,287
479,203,471,195
467,177,489,199
528,304,361,137
348,116,562,330
363,154,521,312
380,121,563,304
465,235,457,227
431,167,507,243
449,182,499,232
376,104,574,302
434,132,552,250
480,179,511,210
395,118,565,288
424,195,481,252
401,143,533,275
375,137,539,301
390,147,509,266
390,128,557,295
449,206,478,235
411,147,538,274
299,79,591,371
