TQ,FQ,TS,FS
438,151,518,231
451,183,495,227
369,157,499,287
424,174,501,251
443,171,513,241
482,228,460,206
388,115,561,288
326,116,555,345
512,287,374,149
437,157,511,231
409,166,519,276
388,132,527,271
429,170,512,253
329,96,567,334
446,184,520,258
432,185,500,253
446,179,498,231
405,172,481,248
360,116,555,311
375,103,571,299
447,148,518,219
390,166,499,275
453,177,501,225
390,167,508,285
392,118,566,292
378,142,550,314
486,187,487,188
487,193,488,194
329,77,601,349
445,159,525,239
486,192,498,204
447,162,521,236
313,97,579,363
445,214,462,231
419,210,466,257
456,199,457,200
477,198,487,208
375,135,549,309
484,173,512,201
421,162,508,249
