TQ,FQ,TS,FS
442,158,511,227
441,186,492,237
363,98,558,293
444,163,512,231
460,175,509,224
488,176,512,200
381,86,590,295
417,172,499,254
472,198,463,189
360,91,577,308
464,203,482,221
413,112,547,246
424,171,511,258
386,101,562,277
513,196,508,191
444,152,533,241
478,224,453,199
423,110,543,230
369,91,580,302
477,163,511,197
453,144,522,213
384,132,533,281
470,184,494,208
397,155,520,278
513,201,483,171
433,127,565,259
485,179,495,189
474,173,508,207
473,140,538,205
397,75,609,287
376,83,607,314
474,167,516,209
406,134,542,270
417,165,511,259
350,115,561,326
445,176,480,211
520,275,410,165
444,150,534,240
475,158,527,210
404,157,513,266
