TQ,FQ,TS,FS
423,154,515,246
390,167,511,288
361,137,519,295
370,137,538,305
532,328,356,152
439,183,505,249
396,144,532,280
343,107,564,328
297,117,544,364
599,441,227,69
381,180,505,304
446,234,425,213
460,248,434,222
262,82,581,401
397,151,553,307
391,139,546,294
542,404,273,135
397,176,477,256
378,148,523,293
386,139,535,288
459,169,497,207
476,250,415,189
426,172,506,252
385,170,505,290
379,147,537,305
392,142,550,300
429,153,521,245
342,135,546,339
454,162,516,224
371,136,548,313
539,361,329,151
497,251,432,186
304,129,547,372
397,156,520,279
380,170,506,296
417,184,472,239
398,154,531,287
548,323,361,136
441,178,507,244
528,331,339,142
