TQ,FQ,TS,FS
384,71,598,285
397,131,547,281
465,161,495,191
454,143,532,221
425,138,546,259
493,158,530,195
436,126,550,240
383,108,563,288
397,102,559,264
403,127,541,265
393,92,593,292
410,132,527,249
397,104,578,285
384,90,573,279
449,113,591,255
463,139,546,222
454,170,507,223
390,83,570,263
464,181,490,207
416,108,566,258
446,160,506,220
474,205,460,191
369,90,588,309
412,161,514,263
450,166,518,234
464,163,529,228
421,88,586,253
413,102,579,268
368,95,583,310
430,96,588,254
455,141,549,235
459,159,524,224
386,104,572,290
373,104,572,303
356,87,589,320
399,109,547,257
402,102,583,283
375,97,587,309
444,116,569,241
394,76,594,276
