TQ,FQ,TS,FS
397,142,527,272
414,207,471,264
369,145,511,287
367,116,559,308
390,130,554,294
401,169,519,287
420,133,543,256
403,162,509,268
381,163,498,280
480,220,448,188
453,241,444,232
404,158,501,255
358,135,547,324
449,198,465,214
392,142,562,312
354,118,567,331
446,225,452,231
366,121,532,287
350,127,544,321
433,153,521,241
437,138,528,229
382,163,502,283
431,165,513,247
377,160,515,298
444,190,494,240
405,159,533,287
403,162,512,271
406,162,519,275
450,181,497,228
393,165,519,291
389,154,536,301
425,148,535,258
394,158,518,282
409,154,522,267
237,60,616,439
450,219,437,206
407,142,543,278
404,142,542,280
542,275,410,143
376,170,500,294
