TQ,FQ,TS,FS
347,87,582,322
315,82,596,363
472,281,375,184
549,300,375,126
320,88,596,364
451,165,523,237
381,125,551,295
374,167,504,297
363,113,548,298
389,137,531,279
318,65,620,367
349,78,581,310
295,72,610,387
327,98,565,336
414,150,554,290
393,110,575,292
418,162,515,259
328,52,601,325
369,132,539,302
430,142,532,244
344,57,609,322
412,158,507,253
298,71,607,380
278,70,605,397
445,170,514,239
320,59,633,372
438,141,533,236
340,69,612,341
343,95,583,335
441,169,515,243
414,139,551,276
363,87,596,320
386,139,537,290
541,325,351,135
349,108,568,327
415,146,510,241
435,159,526,250
520,310,374,164
424,121,564,261
502,296,374,168
