TQ,FQ,TS,FS
467,134,535,202
415,170,508,263
423,130,526,233
345,86,589,330
467,157,527,217
459,135,553,229
436,106,570,240
371,120,551,300
434,152,509,227
396,105,563,272
420,143,542,265
411,123,536,248
407,134,548,275
437,138,525,226
495,169,535,209
406,116,569,279
406,126,551,271
398,122,531,255
417,158,513,254
488,161,513,186
469,132,534,197
402,127,538,263
429,121,557,249
374,108,567,301
420,133,551,264
423,131,561,269
470,134,540,204
470,193,488,211
397,99,579,281
430,134,550,254
399,103,587,291
461,183,500,222
439,147,529,237
448,139,537,228
415,146,530,261
396,97,559,260
411,116,569,274
413,95,589,271
481,190,495,204
509,228,442,161
