TQ,FQ,TS,FS
458,158,511,211
406,155,523,272
385,137,519,271
409,137,538,266
425,141,543,259
472,159,529,216
425,133,543,251
457,190,481,214
412,166,495,249
421,148,520,247
404,144,541,281
403,112,547,256
417,144,538,265
420,138,525,243
551,218,486,153
395,111,574,290
390,114,563,287
419,123,530,234
365,90,581,306
487,163,511,187
479,139,527,187
430,161,504,235
404,132,546,274
425,177,498,250
429,143,541,255
425,173,519,267
463,127,547,211
490,191,490,191
508,189,489,170
537,232,452,147
427,112,578,263
436,139,544,247
467,186,490,209
502,278,398,174
425,180,496,251
463,176,480,193
423,151,534,262
443,135,549,241
616,401,284,69
424,165,505,246
