TQ,FQ,TS,FS
436,133,536,233
547,303,375,131
313,93,563,343
446,177,498,229
429,155,529,255
459,171,517,229
452,148,528,224
321,104,567,350
467,202,459,194
309,81,587,359
420,162,523,265
383,168,491,276
410,163,519,272
399,152,511,264
436,165,539,268
387,134,551,298
462,172,505,215
432,151,502,221
373,130,541,298
353,94,580,321
391,104,562,275
413,186,479,252
446,160,518,232
392,175,500,283
446,167,517,238
327,94,598,365
448,151,523,226
383,96,585,298
401,122,556,277
439,157,527,245
391,116,574,299
444,156,527,239
444,159,517,232
419,169,507,257
353,132,544,323
413,147,509,243
427,149,536,258
408,138,546,276
495,175,510,190
453,193,477,217
