TQ,FQ,TS,FS
464,167,502,205
475,263,415,203
454,177,479,202
398,115,560,277
332,78,606,352
472,145,543,216
459,167,509,217
501,212,459,170
469,181,480,192
424,117,551,244
463,184,501,222
398,115,544,261
401,114,568,281
376,99,564,287
488,186,518,216
416,97,588,269
407,121,556,270
404,87,566,249
416,113,558,255
478,155,519,196
471,178,488,195
411,144,521,254
443,189,489,235
348,89,586,327
416,100,584,268
393,92,600,299
484,168,506,190
459,160,521,222
387,79,599,291
425,85,599,259
539,205,485,151
409,100,583,274
366,90,586,310
482,200,476,194
349,115,561,327
394,98,558,262
465,164,521,220
455,161,523,229
520,180,505,165
458,199,471,212
