TQ,FQ,TS,FS
441,146,523,228
383,141,537,295
389,129,527,267
417,134,541,258
419,108,576,265
475,153,535,213
451,142,534,225
421,135,536,250
370,109,552,291
426,125,543,242
450,184,501,235
482,163,496,177
374,101,581,308
353,83,580,310
487,185,519,217
438,169,516,247
503,227,450,174
384,89,564,269
483,209,462,188
508,195,479,166
469,144,522,197
447,177,488,218
507,195,483,171
316,74,601,359
461,160,524,223
425,147,545,267
485,198,476,189
533,233,448,148
489,183,495,189
494,175,509,190
392,90,600,298
423,150,533,260
398,114,562,278
457,174,502,219
359,105,571,317
444,163,493,212
415,151,534,270
430,126,558,254
459,108,577,226
443,163,507,227
