TQ,FQ,TS,FS
369,66,603,300
400,158,520,278
411,149,507,245
354,85,590,321
409,119,565,275
533,212,476,155
444,156,520,232
486,195,476,185
400,122,539,261
431,157,511,237
415,131,554,270
429,141,518,230
437,156,526,245
379,105,558,284
498,178,526,206
501,200,485,184
414,124,553,263
420,144,509,233
396,90,581,275
470,180,494,204
397,89,577,269
391,139,526,274
411,154,524,267
347,92,583,328
413,100,584,271
451,133,559,241
454,128,546,220
421,113,568,260
479,174,504,199
466,134,550,218
487,175,515,203
373,75,608,310
357,86,590,319
404,88,588,272
307,77,599,369
435,149,507,221
387,85,600,298
426,141,543,258
438,105,580,247
432,178,492,238
