TQ,FQ,TS,FS
338,65,604,331
291,72,606,387
331,100,556,325
398,140,535,277
307,70,614,377
440,156,532,248
345,88,588,331
305,76,595,366
320,91,570,341
400,164,504,268
365,146,539,320
381,128,531,278
308,115,567,374
332,101,562,331
534,321,383,170
397,126,559,288
433,190,487,244
330,58,595,323
495,254,417,176
459,177,497,215
343,65,601,323
433,193,472,232
396,147,531,282
350,139,536,325
351,108,576,333
494,254,438,198
534,287,387,140
398,149,532,283
325,75,603,353
452,162,522,232
414,129,561,276
437,151,532,246
371,141,535,305
523,300,376,153
345,109,567,331
419,148,508,237
391,119,566,294
537,305,379,147
450,161,524,235
290,65,605,380
