TQ,FQ,TS,FS
432,151,518,237
426,172,506,252
373,129,527,283
413,165,510,262
326,83,601,358
362,79,609,326
392,112,564,284
369,158,513,302
397,170,491,264
350,126,542,318
396,162,523,289
409,155,504,250
374,161,521,308
339,111,552,324
423,168,536,281
379,128,557,306
416,173,504,261
395,135,518,258
369,120,551,302
434,159,515,240
521,258,408,145
394,180,485,271
488,246,432,190
351,146,529,324
447,193,491,237
439,164,528,253
418,154,520,256
398,153,528,283
551,312,366,127
463,175,509,221
404,131,559,286
424,152,531,259
335,110,566,341
284,67,609,392
370,143,533,306
441,201,455,215
528,329,356,157
405,148,536,279
436,144,541,249
342,97,573,328
