TQ,FQ,TS,FS
433,149,520,236
321,89,589,357
393,152,504,263
383,106,569,292
411,105,579,273
478,165,523,210
422,121,555,254
415,142,529,256
371,113,548,290
436,115,553,232
352,99,586,333
489,187,472,170
353,90,592,329
380,94,569,283
529,213,491,175
429,117,568,256
442,158,519,235
506,285,368,147
399,131,540,272
450,131,543,224
508,198,468,158
446,202,463,219
436,160,518,242
358,114,561,317
415,115,569,269
427,134,558,265
436,121,553,238
510,184,497,171
510,205,473,168
492,156,528,192
486,167,523,204
423,127,556,260
405,131,545,271
448,160,516,228
428,170,506,248
397,116,540,259
472,196,489,213
365,98,586,319
472,159,526,213
380,98,572,290
