TQ,FQ,TS,FS
370,67,602,299
478,239,439,200
373,118,538,283
444,156,519,231
421,143,541,263
402,70,618,286
401,94,582,275
367,90,581,304
374,85,576,287
432,120,548,236
483,171,514,202
381,80,579,278
488,207,475,194
380,107,556,283
496,190,514,208
413,92,593,272
400,105,572,277
462,160,493,191
364,70,601,307
373,101,573,301
444,153,513,222
352,89,576,313
439,169,509,239
345,90,585,330
406,91,593,278
509,202,490,183
405,83,591,269
484,167,514,197
346,75,603,332
422,85,599,262
408,85,605,282
510,212,471,173
449,208,468,227
408,114,562,268
371,111,565,305
445,168,488,211
376,87,598,309
381,84,600,303
434,91,594,251
403,93,577,267
