TQ,FQ,TS,FS
429,142,527,240
363,123,555,315
409,139,517,247
367,101,574,308
429,127,557,255
439,106,582,249
393,105,571,283
429,150,521,242
368,103,558,293
408,108,560,260
475,201,484,210
467,181,478,192
456,172,510,226
391,112,551,272
434,128,576,270
433,125,560,252
412,112,565,265
467,175,478,186
408,106,565,263
431,128,546,243
424,99,567,242
447,197,468,218
403,133,545,275
436,161,514,239
453,136,548,231
451,163,529,241
497,175,499,177
446,114,567,235
465,159,519,213
450,129,555,234
433,119,571,257
431,122,561,252
373,115,561,303
466,184,492,210
355,109,567,321
421,134,522,235
465,202,483,220
456,166,518,228
546,258,427,139
410,154,516,260
