TQ,FQ,TS,FS
128,74,595,106
111,98,580,114
126,77,579,121
111,64,611,117
119,101,583,100
112,77,611,103
122,102,574,105
105,77,594,127
126,90,571,116
122,72,596,113
121,104,581,97
124,73,586,120
134,119,563,87
118,84,579,122
106,76,628,93
114,119,566,104
109,75,602,117
138,104,549,112
114,81,590,118
115,90,584,114
126,76,590,111
119,81,584,119
124,121,557,101
126,107,568,102
113,78,606,106
100,81,611,111
108,86,588,121
121,79,602,101
126,99,579,99
127,90,594,92
102,68,622,111
117,121,562,103
114,111,565,113
110,66,610,117
111,89,587,116
123,88,568,124
125,128,557,93
122,111,573,97
110,71,614,108
140,113,557,93
