TQ,FQ,TS,FS
141,100,569,93
136,121,557,89
174,195,461,73
138,107,568,90
132,120,564,87
138,127,561,77
148,126,550,79
136,113,558,96
146,118,543,96
152,129,539,83
143,144,541,75
158,106,553,86
137,87,595,84
136,112,551,104
132,134,570,67
116,103,582,102
115,85,592,111
165,119,534,85
139,97,574,93
130,108,566,99
153,107,559,84
144,116,549,94
139,118,560,86
146,100,575,82
152,188,496,67
121,97,595,90
126,110,564,103
139,105,576,83
150,146,532,75
149,122,562,70
138,123,567,75
128,111,572,92
130,102,574,97
135,120,556,92
132,109,567,95
159,130,526,88
136,122,563,82
125,95,589,94
126,86,599,92
154,112,558,79
