TQ,FQ,TS,FS
129,99,570,105
132,146,532,93
127,102,554,120
119,92,583,109
115,107,577,104
119,103,585,96
167,284,392,60
118,96,575,114
129,104,557,113
129,100,568,106
123,101,584,95
134,91,568,110
128,82,600,93
168,247,416,72
106,103,601,93
101,95,590,117
170,281,396,56
140,104,549,110
126,89,582,106
107,89,585,122
137,98,568,100
124,101,564,114
130,107,571,95
118,94,581,110
115,109,575,104
113,105,587,98
122,100,574,107
124,89,592,98
135,107,571,90
132,89,595,87
164,304,386,49
119,95,588,101
109,88,588,118
103,96,580,124
119,94,582,108
132,78,578,115
134,96,589,84
114,88,596,105
124,82,603,94
127,97,573,106
